seed,swept_param,swept_value,total,category
STIFF,cup_anteversion,25.714285714285715,57,WATCH
STIFF,cup_anteversion,26.63265306122449,57,WATCH
STIFF,cup_anteversion,27.551020408163264,57,WATCH
STIFF,cup_anteversion,28.46938775510204,57,WATCH
STIFF,cup_anteversion,29.387755102040817,57,WATCH
STIFF,cup_anteversion,30.306122448979593,57,WATCH
STIFF,cup_anteversion,31.22448979591837,57,WATCH
STIFF,cup_anteversion,32.142857142857146,57,WATCH
STIFF,cup_anteversion,33.06122448979592,57,WATCH
STIFF,cup_anteversion,33.97959183673469,57,WATCH
STIFF,cup_anteversion,34.89795918367347,57,WATCH
STIFF,cup_anteversion,35.816326530612244,57,WATCH
STIFF,cup_anteversion,36.734693877551024,63,HIGH
STIFF,cup_anteversion,37.6530612244898,63,HIGH
STIFF,cup_anteversion,38.57142857142857,63,HIGH
STIFF,cup_anteversion,39.48979591836735,63,HIGH
STIFF,cup_anteversion,40.40816326530612,63,HIGH
STIFF,cup_anteversion,41.3265306122449,63,HIGH
STIFF,cup_anteversion,42.244897959183675,63,HIGH
STIFF,cup_anteversion,43.16326530612245,63,HIGH
STIFF,cup_anteversion,44.08163265306123,63,HIGH
STIFF,cup_anteversion,45.0,63,HIGH
STIFF,cup_inclination,25.0,71,HIGH
STIFF,cup_inclination,25.714285714285715,71,HIGH
STIFF,cup_inclination,26.428571428571427,71,HIGH
STIFF,cup_inclination,27.142857142857142,71,HIGH
STIFF,cup_inclination,27.857142857142858,71,HIGH
STIFF,cup_inclination,28.571428571428573,71,HIGH
STIFF,cup_inclination,29.285714285714285,71,HIGH
STIFF,cup_inclination,30.0,71,HIGH
STIFF,cup_inclination,30.714285714285715,71,HIGH
STIFF,cup_inclination,31.42857142857143,71,HIGH
STIFF,cup_inclination,32.142857142857146,71,HIGH
STIFF,cup_inclination,32.85714285714286,71,HIGH
STIFF,cup_inclination,33.57142857142857,71,HIGH
STIFF,cup_inclination,34.285714285714285,71,HIGH
STIFF,cup_inclination,35.0,71,HIGH
STIFF,cup_inclination,35.714285714285715,71,HIGH
STIFF,cup_inclination,36.42857142857143,71,HIGH
STIFF,cup_inclination,37.14285714285714,71,HIGH
STIFF,cup_inclination,37.85714285714286,71,HIGH
STIFF,cup_inclination,38.57142857142857,71,HIGH
STIFF,cup_inclination,39.285714285714285,71,HIGH
STIFF,cup_inclination,40.0,71,HIGH
STIFF,cup_inclination,40.714285714285715,71,HIGH
STIFF,cup_inclination,41.42857142857143,71,HIGH
STIFF,cup_inclination,42.14285714285714,71,HIGH
STIFF,cup_inclination,42.85714285714286,71,HIGH
STIFF,cup_inclination,43.57142857142857,71,HIGH
STIFF,cup_inclination,44.285714285714285,71,HIGH
STIFF,cup_inclination,45.0,71,HIGH
STIFF,cup_inclination,45.714285714285715,71,HIGH
STIFF,cup_inclination,46.42857142857143,71,HIGH
STIFF,cup_inclination,47.14285714285714,71,HIGH
STIFF,cup_inclination,47.85714285714286,71,HIGH
STIFF,cup_inclination,48.57142857142857,71,HIGH
STIFF,cup_inclination,49.285714285714285,71,HIGH
STIFF,cup_inclination,50.0,71,HIGH
STIFF,cup_inclination,50.714285714285715,71,HIGH
STIFF,cup_inclination,51.42857142857143,71,HIGH
STIFF,cup_inclination,52.14285714285714,71,HIGH
STIFF,cup_inclination,52.85714285714286,71,HIGH
STIFF,cup_inclination,53.57142857142857,71,HIGH
STIFF,cup_inclination,54.285714285714285,71,HIGH
STIFF,cup_inclination,55.0,71,HIGH
STIFF,cup_inclination,55.714285714285715,71,HIGH
STIFF,cup_inclination,56.42857142857143,71,HIGH
STIFF,cup_inclination,57.142857142857146,71,HIGH
STIFF,cup_inclination,57.85714285714286,71,HIGH
STIFF,cup_inclination,58.57142857142857,71,HIGH
STIFF,cup_inclination,59.285714285714285,71,HIGH
